time(s)	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
122.730986	2	1902.127	559.104	3187.456	551.777	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.740986	2	1883.589	578.834	3184.968	549.956	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.750986	2	1899.089	572.021	3191.377	547.857	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.760986	2	1914.028	569.792	3190.518	563.484	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.770986	2	1894.366	580.920	3188.447	556.475	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.780986	2	1901.534	575.541	3190.025	555.607	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.790986	2	1896.350	591.407	3181.642	566.593	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.800986	2	1886.313	591.062	3185.372	556.707	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.810986	2	1895.719	576.473	3192.366	551.374	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.820986	2	1887.948	593.144	3189.497	556.023	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.830986	2	1901.102	588.585	3193.881	552.726	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.840986	2	1917.701	570.893	3202.926	554.725	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.850986	2	1891.085	578.701	3191.795	549.349	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.860986	2	1895.368	571.659	3189.519	545.319	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.870986	2	1902.934	570.816	3184.054	557.310	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.880986	2	1891.883	587.038	3185.834	554.241	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.890986	2	1913.166	593.133	3194.883	555.815	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
122.900986	3	1034.515	489.985	2194.524	599.743	3542.231	449.546	--undefined--	--undefined--	--undefined--	--undefined--
122.910986	3	1341.283	865.844	2575.798	1030.760	3754.355	507.605	--undefined--	--undefined--	--undefined--	--undefined--
122.920986	4	1183.021	857.355	2206.461	987.918	3484.968	688.766	4439.524	1077.844	--undefined--	--undefined--
122.930986	4	1270.211	1142.292	2167.783	1327.250	3447.874	806.537	4404.986	1334.947	--undefined--	--undefined--
122.940986	5	207.942	447.290	1664.922	749.984	2877.943	786.713	3777.675	690.214	5001.449	551.031
122.950986	5	286.481	149.399	1443.350	1445.047	2781.213	646.513	3855.328	848.929	5054.067	923.051
122.960986	4	332.908	220.757	549.110	1755.746	2752.401	500.083	4146.821	729.025	--undefined--	--undefined--
122.970986	4	374.343	227.220	1156.156	2325.065	2744.421	490.037	4230.324	480.664	--undefined--	--undefined--
122.980986	4	398.415	184.032	1106.212	2585.250	2582.106	623.757	4187.859	658.556	--undefined--	--undefined--
122.990986	4	228.682	2051.109	424.615	151.739	2453.871	558.129	4018.385	706.797	--undefined--	--undefined--
123.000986	4	444.688	97.872	1642.597	1861.911	2544.901	456.915	4043.686	367.696	--undefined--	--undefined--
123.010986	4	443.578	71.564	1721.728	2540.745	2463.316	451.073	4078.072	339.600	--undefined--	--undefined--
123.020986	5	441.724	912.212	462.474	94.698	2432.505	341.921	4045.822	422.889	4893.223	2136.810
123.030986	5	466.315	130.921	506.774	460.929	2470.948	381.930	3994.257	349.959	4760.089	1482.420
123.040986	5	454.003	125.933	529.758	344.273	2434.796	446.436	3921.394	435.493	4593.329	774.894
123.050986	5	437.408	120.319	582.196	196.825	2386.753	669.712	3903.997	312.663	4643.037	363.492
123.060986	5	441.683	113.500	622.010	139.305	2351.493	854.418	3922.384	246.803	4661.242	258.806
123.070986	5	458.621	149.206	649.011	127.190	2415.845	1174.789	3854.142	239.922	4631.086	227.471
123.080986	5	481.361	157.494	708.873	120.416	2504.934	1620.409	3791.913	264.125	4602.986	253.081
123.090986	5	496.194	159.654	779.468	70.226	2681.174	1735.201	3744.948	305.820	4537.466	336.621
123.100986	5	513.024	221.680	804.972	42.242	2854.492	1475.670	3714.994	347.774	4459.993	399.282
123.110986	5	539.988	264.881	816.785	43.141	2858.815	953.689	3726.971	344.112	4401.007	397.565
123.120986	5	594.905	210.779	869.261	85.869	2840.218	727.724	3730.633	329.174	4396.919	372.712
123.130986	5	600.934	154.665	954.883	58.070	2839.389	570.642	3742.442	353.806	4397.628	352.963
123.140986	5	608.889	182.130	968.950	53.777	2845.053	559.308	3699.728	432.856	4385.446	346.616
123.150986	5	649.721	265.406	964.741	135.313	2834.453	718.807	3561.682	419.839	4381.734	348.856
123.160986	5	704.815	238.113	1032.429	274.590	2788.846	856.814	3479.396	394.425	4421.610	362.418
123.170986	5	705.474	168.445	1177.136	241.098	2727.616	902.989	3417.329	270.283	4511.064	387.427
123.180986	5	696.376	142.065	1274.350	130.953	2742.989	820.718	3397.779	199.262	4551.883	384.791
123.190986	5	694.849	161.386	1313.834	123.390	2726.234	680.333	3380.216	203.990	4486.788	379.089
123.200986	5	693.424	171.916	1383.745	175.658	2673.639	635.867	3343.757	265.024	4437.803	404.404
123.210986	5	683.235	184.978	1463.712	243.550	2634.178	840.911	3236.148	409.903	4443.887	693.199
123.220986	5	675.968	217.583	1614.432	400.490	2477.313	1405.680	3040.560	390.865	4494.130	759.740
123.230986	5	660.928	254.824	1800.041	266.371	2214.105	2854.565	2927.982	271.712	4473.614	407.104
123.240986	5	630.349	309.033	1499.441	5805.441	1839.352	137.547	2875.972	229.868	4455.207	347.828
123.250986	4	571.706	334.081	1833.961	97.591	2857.139	206.314	4464.382	385.657	--undefined--	--undefined--
123.260986	4	503.340	306.754	1813.355	79.317	2865.461	168.151	4561.004	823.308	--undefined--	--undefined--
123.270986	4	423.426	209.080	1811.212	110.332	2883.812	154.510	4716.263	1466.721	--undefined--	--undefined--
123.280986	4	384.254	116.656	1839.001	232.514	2900.299	175.812	4960.328	1116.485	--undefined--	--undefined--
123.290986	4	379.059	89.631	1925.262	347.452	2950.434	205.077	5024.096	744.488	--undefined--	--undefined--
123.300986	4	383.680	93.423	1920.100	279.562	2961.451	196.172	4349.483	860.752	--undefined--	--undefined--
123.310986	4	386.639	97.659	1903.873	251.902	2954.663	178.697	4257.364	563.913	--undefined--	--undefined--
123.320986	4	390.828	99.382	1925.826	291.835	3008.432	234.730	4280.176	905.132	--undefined--	--undefined--
123.330986	4	394.881	100.206	1907.875	304.845	3019.323	242.428	4227.220	904.329	--undefined--	--undefined--
123.340986	4	401.569	103.416	1872.625	270.363	2996.110	259.839	4145.395	601.896	--undefined--	--undefined--
123.350986	4	400.243	102.216	1835.185	253.710	2985.166	301.838	4138.882	624.408	--undefined--	--undefined--
123.360986	4	392.531	94.965	1792.710	241.470	2992.056	303.934	4135.043	819.653	--undefined--	--undefined--
123.370986	4	387.639	91.129	1787.015	241.787	2996.857	278.373	4156.704	933.331	--undefined--	--undefined--
123.380986	4	380.916	83.485	1795.738	307.398	2999.684	302.966	4611.900	771.986	--undefined--	--undefined--
123.390986	4	420.459	146.908	1935.431	273.084	3031.206	189.391	4564.804	336.630	--undefined--	--undefined--
123.400986	4	524.357	183.160	1969.194	116.699	3062.033	58.808	4489.139	243.064	--undefined--	--undefined--
123.410986	4	558.323	182.325	1981.699	78.866	3070.995	41.206	4512.351	216.329	--undefined--	--undefined--
123.420986	4	567.302	205.864	2003.515	81.700	3075.367	59.686	4520.980	226.887	--undefined--	--undefined--
123.430986	4	570.987	216.278	2028.935	112.426	3069.846	102.627	4496.690	301.095	--undefined--	--undefined--
123.440986	4	578.202	214.411	2052.042	147.126	3067.364	155.670	4384.210	496.217	--undefined--	--undefined--
123.450986	4	575.597	211.345	2047.462	160.999	3099.657	181.775	4400.352	601.789	--undefined--	--undefined--
123.460986	4	569.745	204.614	2041.522	170.990	3104.167	181.524	4471.565	396.977	--undefined--	--undefined--
123.470986	4	554.814	199.437	2029.842	177.095	3085.309	210.657	4439.093	239.284	--undefined--	--undefined--
123.480986	4	545.682	187.237	1990.018	150.571	3085.573	223.352	4402.311	159.883	--undefined--	--undefined--
123.490986	4	511.024	181.529	1954.917	139.825	3098.989	253.766	4448.974	183.343	--undefined--	--undefined--
123.500986	4	504.261	166.748	1933.025	96.282	3097.709	206.460	4463.238	181.346	--undefined--	--undefined--
123.510986	4	507.563	144.547	1922.886	85.737	3087.305	146.898	4438.133	155.118	--undefined--	--undefined--
123.520986	4	499.439	125.197	1908.308	133.609	3077.685	160.718	4434.257	143.344	--undefined--	--undefined--
123.530986	4	479.784	116.753	1848.569	208.741	3052.926	221.924	4420.316	157.767	--undefined--	--undefined--
123.540986	4	448.674	117.729	1768.434	208.081	2988.100	317.157	4405.904	210.954	--undefined--	--undefined--
123.550986	4	399.226	112.149	1729.415	202.599	2952.839	355.842	4400.967	356.587	--undefined--	--undefined--
123.560986	4	362.942	76.865	1719.101	192.196	2978.507	264.290	4315.228	585.916	--undefined--	--undefined--
123.570986	4	359.235	67.077	1721.019	216.475	2978.854	301.582	4312.498	635.873	--undefined--	--undefined--
123.580986	4	360.017	64.627	1730.241	261.474	2974.992	412.062	4338.627	794.977	--undefined--	--undefined--
123.590986	4	360.479	62.838	1720.381	266.443	2980.073	441.047	4308.559	992.438	--undefined--	--undefined--
123.600986	4	359.568	62.099	1693.657	216.968	3045.588	332.136	4292.874	889.643	--undefined--	--undefined--
123.610986	4	359.134	63.751	1698.597	214.734	3066.317	275.882	4291.309	860.058	--undefined--	--undefined--
123.620986	4	358.966	65.152	1705.192	209.002	3050.585	269.806	4291.824	802.950	--undefined--	--undefined--
123.630986	4	358.276	64.199	1702.807	210.711	3040.815	290.301	4329.780	836.750	--undefined--	--undefined--
123.640986	4	357.244	63.104	1694.611	205.450	3056.526	249.969	4389.434	944.599	--undefined--	--undefined--
123.650986	4	355.215	61.041	1708.616	248.608	3047.339	294.611	4394.728	1259.530	--undefined--	--undefined--
123.660986	4	353.042	59.959	1737.304	320.485	3049.742	348.709	4440.436	1391.452	--undefined--	--undefined--
123.670986	4	351.837	57.959	1742.081	375.340	3077.064	340.817	4705.495	1856.985	--undefined--	--undefined--
123.680986	4	352.064	55.701	1738.850	433.681	3098.222	335.709	5392.847	1002.057	--undefined--	--undefined--
123.690986	4	353.589	57.056	1781.881	496.421	3103.301	366.903	5356.206	806.864	--undefined--	--undefined--
123.700986	4	364.353	73.389	1862.961	391.789	3024.530	369.329	4534.704	733.109	--undefined--	--undefined--
123.710986	4	413.656	103.091	1974.184	224.602	3120.726	552.905	4492.962	150.935	--undefined--	--undefined--
123.720986	4	441.127	105.579	2023.785	103.493	3190.675	456.907	4493.612	102.902	--undefined--	--undefined--
123.730986	4	426.597	113.711	2062.311	111.707	3184.598	333.802	4481.652	148.037	--undefined--	--undefined--
123.740986	4	416.852	120.267	2175.294	206.262	3188.806	324.248	4457.832	204.387	--undefined--	--undefined--
123.750986	4	430.452	134.284	2299.652	147.371	3166.967	296.065	4475.063	170.643	--undefined--	--undefined--
123.760986	4	432.256	135.124	2344.818	103.506	3161.243	324.308	4493.828	148.562	--undefined--	--undefined--
123.770986	4	431.198	137.061	2393.272	115.982	3179.461	293.019	4513.233	145.035	--undefined--	--undefined--
123.780986	4	430.430	139.297	2455.977	142.881	3173.360	192.698	4523.194	148.838	--undefined--	--undefined--
123.790986	4	422.458	134.175	2511.617	167.285	3166.684	187.115	4512.741	127.182	--undefined--	--undefined--
123.800986	4	418.715	127.070	2577.931	171.957	3177.747	210.731	4501.748	116.726	--undefined--	--undefined--
123.810986	4	416.679	122.343	2626.901	161.830	3184.166	212.453	4484.730	111.127	--undefined--	--undefined--
123.820986	4	412.010	118.956	2662.445	147.746	3210.076	239.124	4487.115	105.098	--undefined--	--undefined--
123.830986	4	408.552	112.450	2696.169	115.340	3257.434	261.452	4484.735	111.873	--undefined--	--undefined--
123.840986	4	406.765	103.012	2717.801	90.849	3292.208	260.383	4482.589	126.436	--undefined--	--undefined--
123.850986	4	399.052	98.318	2740.256	82.284	3288.626	292.510	4468.405	163.597	--undefined--	--undefined--
123.860986	4	387.518	93.954	2779.140	85.187	3272.208	289.185	4431.124	204.757	--undefined--	--undefined--
123.870986	4	384.444	93.588	2793.462	83.420	3257.584	262.470	4444.135	149.003	--undefined--	--undefined--
123.880986	4	388.323	95.247	2774.586	86.781	3212.132	257.024	4447.196	129.246	--undefined--	--undefined--
123.890986	4	387.244	95.029	2779.985	84.752	3220.717	307.651	4396.871	179.562	--undefined--	--undefined--
123.900986	4	386.177	99.896	2775.783	75.413	3259.933	309.407	4397.449	172.645	--undefined--	--undefined--
123.910986	4	388.244	107.694	2762.721	69.433	3283.632	327.144	4401.066	192.798	--undefined--	--undefined--
123.920986	4	388.285	115.911	2751.246	68.817	3297.258	379.788	4394.318	201.717	--undefined--	--undefined--
123.930986	4	393.794	125.345	2739.986	70.264	3282.165	434.011	4393.942	195.196	--undefined--	--undefined--
123.940986	4	404.686	138.844	2720.831	62.731	3308.237	468.209	4403.273	209.581	--undefined--	--undefined--
123.950986	4	419.651	154.718	2710.383	62.868	3345.325	439.004	4400.896	279.538	--undefined--	--undefined--
123.960986	4	433.116	158.449	2710.978	78.938	3298.327	410.356	4425.210	352.099	--undefined--	--undefined--
123.970986	4	451.499	149.733	2696.194	91.987	3254.326	391.545	4442.398	378.826	--undefined--	--undefined--
123.980986	4	467.909	128.002	2663.193	81.264	3240.280	435.910	4430.029	390.343	--undefined--	--undefined--
123.990986	4	482.136	97.742	2649.223	82.226	3272.620	532.873	4395.363	402.678	--undefined--	--undefined--
124.000986	4	496.195	67.492	2633.133	104.318	3268.999	572.685	4378.448	453.632	--undefined--	--undefined--
124.010986	4	507.779	53.462	2576.194	110.021	3205.309	567.374	4400.873	504.517	--undefined--	--undefined--
124.020986	4	517.561	53.017	2524.472	92.827	3124.301	546.449	4431.931	519.890	--undefined--	--undefined--
124.030986	4	525.463	56.656	2505.778	102.060	3021.924	606.961	4495.689	549.116	--undefined--	--undefined--
124.040986	4	534.985	64.661	2487.526	123.539	2967.733	707.411	4450.153	608.099	--undefined--	--undefined--
124.050986	4	545.645	74.288	2456.988	130.013	2936.635	835.863	4217.441	943.968	--undefined--	--undefined--
124.060986	4	558.498	84.639	2432.042	133.003	2869.008	730.622	4262.378	960.466	--undefined--	--undefined--
124.070986	4	568.838	90.445	2429.075	149.683	2796.761	829.342	4241.582	999.976	--undefined--	--undefined--
124.080986	4	579.492	96.729	2415.292	156.292	2734.889	1021.440	3910.843	871.507	--undefined--	--undefined--
124.090986	4	597.070	112.982	2414.546	134.619	2722.294	1144.087	3855.423	740.461	--undefined--	--undefined--
124.100986	4	613.456	121.579	2420.578	121.025	2610.971	1375.785	3856.354	589.047	--undefined--	--undefined--
124.110986	4	625.532	115.760	2376.112	1633.524	2409.996	115.078	3830.348	575.257	--undefined--	--undefined--
124.120986	4	648.605	115.221	2374.998	2360.908	2398.487	100.340	3785.274	502.027	--undefined--	--undefined--
124.130986	4	674.681	110.445	2392.561	99.476	2672.617	4141.311	3728.621	364.326	--undefined--	--undefined--
124.140986	4	691.385	101.335	2360.026	133.675	3018.629	6777.225	3719.372	310.651	--undefined--	--undefined--
124.150986	4	705.908	93.188	2322.943	154.579	3228.567	4440.751	3778.068	296.163	--undefined--	--undefined--
124.160986	5	704.373	82.856	1669.761	2617.424	2257.866	211.270	3806.754	316.083	4861.971	1802.599
124.170986	5	701.657	72.105	1743.961	1872.953	2157.777	257.064	3775.573	323.735	4583.530	796.855
124.180986	5	698.060	68.155	1811.734	1399.363	2108.516	301.829	3784.199	321.261	4534.583	551.521
124.190986	5	693.623	73.524	1890.489	984.873	2079.174	369.952	3855.287	379.200	4558.248	649.114
